ID,Start,End
ENSP00000484972,375,444
ENSP00000371085,474,529
ENSP00000426522,216,238
ENSP00000457991,1285,1323
ENSP00000380256,693,786
ENSP00000409229,77,104
ENSP00000487172,229,263
ENSP00000391085,674,693
ENSP00000336861,1007,1027
ENSP00000238558,218,257
ENSP00000299969,375,426
ENSP00000481440,1631,1657
ENSP00000442339,175,199
ENSP00000452570,6721,6818
ENSP00000478014,288,304
ENSP00000229395,231,253
ENSP00000452640,62,91
ENSP00000377666,182,208
ENSP00000396568,101,152
ENSP00000388653,118,141
ENSP00000482992,1096,1144
ENSP00000416386,206,231
ENSP00000320866,382,417
ENSP00000305699,686,718
ENSP00000405365,343,362
ENSP00000381302,250,271
ENSP00000472123,154,259
ENSP00000327732,180,206
ENSP00000256969,55,116
ENSP00000424497,636,729
ENSP00000262676,359,420
ENSP00000477665,323,350
ENSP00000341821,327,353
ENSP00000416293,469,492
ENSP00000363369,146,183
ENSP00000419998,138,172
ENSP00000479827,330,357
ENSP00000469701,48,77
ENSP00000466472,149,171
ENSP00000386398,216,258
ENSP00000481293,288,304
ENSP00000483362,352,375
ENSP00000431814,236,369
ENSP00000341633,936,992
ENSP00000353007,847,870
ENSP00000456861,498,549
ENSP00000382770,1125,1149
ENSP00000370630,1484,1783
ENSP00000400813,233,290
ENSP00000260359,390,426
ENSP00000438832,462,508
ENSP00000263276,632,673
ENSP00000399168,343,362
ENSP00000355973,396,436
ENSP00000430368,116,156
ENSP00000357592,355,395
ENSP00000428026,561,600
ENSP00000437790,706,828
ENSP00000497104,617,701
ENSP00000356134,322,346
ENSP00000393868,232,300
ENSP00000287461,476,500
ENSP00000335153,822,854
ENSP00000407264,217,247
ENSP00000271877,885,1079
ENSP00000432951,391,427
ENSP00000443054,77,114
ENSP00000260653,292,332
ENSP00000364171,310,339
ENSP00000362092,377,399
ENSP00000263980,767,815
ENSP00000485353,70,120
ENSP00000318177,495,572
ENSP00000369923,943,972
ENSP00000396259,141,417
ENSP00000318212,837,958
ENSP00000362208,225,257
ENSP00000430092,738,876
ENSP00000423159,582,632
ENSP00000445145,265,325
ENSP00000473257,289,316
ENSP00000440217,182,231
ENSP00000448083,863,888
ENSP00000356700,161,183
ENSP00000351407,731,789
ENSP00000484717,273,348
ENSP00000302756,385,408
ENSP00000458772,94,186
ENSP00000481229,318,342
ENSP00000469233,156,204
ENSP00000247001,578,645
ENSP00000084798,276,328
ENSP00000396160,997,1045
ENSP00000359487,367,427
ENSP00000473980,433,483
ENSP00000334738,247,271
ENSP00000344129,548,568
ENSP00000479745,578,603
ENSP00000494655,318,355
ENSP00000316127,381,402
ENSP00000341988,1510,1576
ENSP00000342847,2695,2718
ENSP00000485627,423,465
ENSP00000364895,779,803
ENSP00000478183,40,148
ENSP00000432146,345,389
ENSP00000350491,363,420
ENSP00000263102,455,474
ENSP00000297819,229,244
ENSP00000299505,1037,1070
ENSP00000384074,387,416
ENSP00000229030,560,581
ENSP00000480733,413,469
ENSP00000356094,390,424
ENSP00000360370,345,361
ENSP00000405252,316,348
ENSP00000261191,615,706
ENSP00000476380,215,325
ENSP00000496497,215,325
ENSP00000489559,68,131
ENSP00000367655,4185,4206
ENSP00000366783,4350,4374
ENSP00000320232,6932,7006
ENSP00000481279,329,370
ENSP00000479404,329,370
ENSP00000254579,4667,4698
ENSP00000357789,3908,4003
ENSP00000320563,3108,3131
ENSP00000400365,3043,3064
ENSP00000264501,4886,4910
ENSP00000403817,2012,2038
ENSP00000381577,3422,3470
ENSP00000473359,3465,3486
ENSP00000486295,2669,3941
ENSP00000493629,1505,1630
ENSP00000386881,2034,2063
ENSP00000420477,1481,1520
ENSP00000272371,1921,1942
ENSP00000323687,1199,1255
ENSP00000251127,1612,1688
ENSP00000483453,1254,1276
ENSP00000480288,1254,1276
ENSP00000428280,1777,1803
ENSP00000359630,1388,1477
ENSP00000284262,579,725
ENSP00000251691,2082,2108
ENSP00000404513,1546,1569
ENSP00000446280,1774,1796
ENSP00000279907,1390,1413
ENSP00000369716,1963,1987
ENSP00000377275,3128,3153
ENSP00000332886,2041,2062
ENSP00000371462,2825,2929
ENSP00000377723,917,1039
ENSP00000477333,205,307
ENSP00000222345,1686,1714
ENSP00000262013,1240,1269
ENSP00000361857,1783,1838
ENSP00000419834,1090,1134
ENSP00000479094,3648,3705
ENSP00000477640,1129,1150
ENSP00000490726,994,1102
ENSP00000380763,965,990
ENSP00000365441,1697,1896
ENSP00000478083,1434,1470
ENSP00000409117,1765,1844
ENSP00000479773,1201,1229
ENSP00000220509,903,932
ENSP00000325527,2727,2750
ENSP00000371341,884,1040
ENSP00000362761,1028,1079
ENSP00000408581,1019,1052
ENSP00000304192,2218,2240
ENSP00000355082,1023,1086
ENSP00000423550,991,1015
ENSP00000332576,814,876
ENSP00000429977,835,896
ENSP00000323074,1796,1822
ENSP00000381657,1381,1469
ENSP00000364965,792,816
ENSP00000387010,1021,1051
ENSP00000296755,2324,2358
ENSP00000245503,1823,1854
ENSP00000297814,1264,1338
ENSP00000373700,1427,1546
ENSP00000263847,718,770
ENSP00000394510,1913,1942
ENSP00000287546,1330,1361
ENSP00000366475,1824,1847
ENSP00000364840,827,849
ENSP00000411910,827,849
ENSP00000406943,827,849
ENSP00000413704,827,849
ENSP00000390732,827,849
ENSP00000284601,1030,1069
ENSP00000462664,677,705
ENSP00000349781,1044,1067
ENSP00000327504,914,939
ENSP00000369677,937,967
ENSP00000308000,759,868
ENSP00000411804,827,848
ENSP00000384197,915,986
ENSP00000285873,1411,1435
ENSP00000380942,1279,1469
ENSP00000025301,1783,1808
ENSP00000332549,1353,1392
ENSP00000255304,982,1038
ENSP00000284476,1416,1448
ENSP00000367362,771,800
ENSP00000357575,2523,2578
ENSP00000355060,1135,1214
ENSP00000362924,721,742
ENSP00000332536,902,924
ENSP00000275730,803,867
ENSP00000335447,947,973
ENSP00000331845,1990,2039
ENSP00000318315,614,636
ENSP00000385169,936,957
ENSP00000497527,974,1072
ENSP00000497153,951,999
ENSP00000386992,938,961
ENSP00000356064,1434,1460
ENSP00000339886,1559,1581
ENSP00000388325,1678,1701
ENSP00000356696,1272,1329
ENSP00000348069,1080,1113
ENSP00000296302,1431,1597
ENSP00000335044,1706,1734
ENSP00000368064,578,600
ENSP00000496981,2061,2099
ENSP00000489255,3212,3242
ENSP00000386856,1050,1091
ENSP00000343634,1081,1134
ENSP00000405812,1006,1032
ENSP00000363708,937,980
ENSP00000329357,704,741
ENSP00000373600,1846,1902
ENSP00000380888,2020,2052
ENSP00000388241,1660,1776
ENSP00000489956,1336,1372
ENSP00000313158,664,702
ENSP00000322915,1427,1460
ENSP00000349783,1036,1123
ENSP00000457748,992,1014
ENSP00000385545,1900,1986
ENSP00000262457,978,1003
ENSP00000391447,1288,1351
ENSP00000383333,859,883
ENSP00000274030,922,1009
ENSP00000363100,1256,1290
ENSP00000265978,847,927
ENSP00000249749,612,644
ENSP00000390084,496,518
ENSP00000484472,4715,4783
ENSP00000450799,614,637
ENSP00000417628,1191,1231
ENSP00000300896,1415,1506
ENSP00000347184,2928,2950
ENSP00000278853,550,599
ENSP00000262345,731,809
ENSP00000372324,1271,1292
ENSP00000339637,741,770
ENSP00000264428,445,466
ENSP00000486478,1744,1832
ENSP00000422551,577,735
ENSP00000310448,726,750
ENSP00000406052,905,970
ENSP00000382030,1047,1086
ENSP00000264318,496,519
ENSP00000497679,477,519
ENSP00000298292,743,784
ENSP00000359454,1285,1344
ENSP00000398688,1120,1163
ENSP00000412326,489,761
ENSP00000439633,965,1009
ENSP00000261183,801,832
ENSP00000385277,731,767
ENSP00000343108,785,852
ENSP00000430684,670,707
ENSP00000378578,1105,1139
ENSP00000469332,491,591
ENSP00000348510,1933,1972
ENSP00000305721,1211,1265
ENSP00000489389,1211,1265
ENSP00000055335,718,747
ENSP00000374409,1016,1114
ENSP00000408020,1118,1175
ENSP00000374552,776,862
ENSP00000389383,983,1016
ENSP00000429487,789,818
ENSP00000498096,499,690
ENSP00000386834,1129,1168
ENSP00000355629,668,689
ENSP00000337439,656,780
ENSP00000265343,1059,1085
ENSP00000356375,818,848
ENSP00000238789,1309,1360
ENSP00000314724,922,943
ENSP00000397673,538,622
ENSP00000378167,789,884
ENSP00000307491,607,631
ENSP00000483093,349,507
ENSP00000393099,1190,1411
ENSP00000315768,770,793
ENSP00000265071,700,736
ENSP00000301215,597,624
ENSP00000365220,1154,1175
ENSP00000373224,428,471
ENSP00000354360,1378,1466
ENSP00000477868,510,578
ENSP00000367705,1609,1633
ENSP00000262753,527,548
ENSP00000382104,2116,2138
ENSP00000298767,1051,1107
ENSP00000373702,557,586
ENSP00000341159,496,519
ENSP00000193391,1127,1154
ENSP00000354742,946,968
ENSP00000411197,1072,1177
ENSP00000354691,873,908
ENSP00000376540,542,564
ENSP00000483403,578,599
ENSP00000357965,1078,1198
ENSP00000222145,873,894
ENSP00000377043,797,827
ENSP00000355800,725,749
ENSP00000496394,2174,2195
ENSP00000259008,1108,1159
ENSP00000473638,859,888
ENSP00000262318,742,836
ENSP00000385722,2005,2032
ENSP00000476386,513,540
ENSP00000454207,505,527
ENSP00000351536,583,647
ENSP00000380872,498,542
ENSP00000262970,1116,1145
ENSP00000378970,775,814
ENSP00000427603,440,473
ENSP00000369865,721,742
ENSP00000483333,909,939
ENSP00000456548,696,766
ENSP00000258428,1068,1157
ENSP00000383157,887,909
ENSP00000355250,853,894
ENSP00000269197,2053,2078
ENSP00000308024,633,696
ENSP00000370325,1136,1244
ENSP00000253458,1098,1124
ENSP00000414615,2228,2259
ENSP00000414510,1286,1332
ENSP00000287859,398,419
ENSP00000479545,592,615
ENSP00000359057,593,615
ENSP00000278935,1137,1346
ENSP00000339529,911,944
ENSP00000300954,662,696
ENSP00000372199,2022,2093
ENSP00000373419,419,435
ENSP00000263650,766,810
ENSP00000466832,481,504
ENSP00000488481,1241,1264
ENSP00000355760,686,713
ENSP00000490842,933,1039
ENSP00000445743,477,537
ENSP00000498042,449,490
ENSP00000262384,796,825
ENSP00000263734,587,801
ENSP00000420877,707,731
ENSP00000353582,832,857
ENSP00000303398,816,832
ENSP00000480987,759,785
ENSP00000463762,648,669
ENSP00000480068,491,513
ENSP00000323264,491,513
ENSP00000363163,627,761
ENSP00000342235,1036,1202
ENSP00000384593,675,803
ENSP00000487059,4294,4331
ENSP00000442408,392,486
ENSP00000383145,1101,1141
ENSP00000405012,2620,2675
ENSP00000366283,795,880
ENSP00000364220,1093,1120
ENSP00000315379,601,627
ENSP00000363124,889,929
ENSP00000352608,4591,4624
ENSP00000421489,558,589
ENSP00000315906,558,589
ENSP00000412461,556,655
ENSP00000482093,966,1110
ENSP00000280665,363,566
ENSP00000494635,363,566
ENSP00000317636,885,909
ENSP00000456010,621,684
ENSP00000362179,526,549
ENSP00000349150,523,559
ENSP00000380353,795,819
ENSP00000496982,640,676
ENSP00000358770,1054,1131
ENSP00000301785,627,684
ENSP00000335592,380,423
ENSP00000297261,390,423
ENSP00000386869,1608,1643
ENSP00000359370,825,1079
ENSP00000309102,690,712
ENSP00000371985,426,453
ENSP00000266503,478,582
ENSP00000412388,818,893
ENSP00000369042,884,949
ENSP00000358778,617,703
ENSP00000383897,399,436
ENSP00000299575,724,752
ENSP00000309836,617,653
ENSP00000308354,361,430
ENSP00000420449,2262,2296
ENSP00000488423,2262,2296
ENSP00000406050,385,440
ENSP00000378402,1136,1162
ENSP00000264414,682,701
ENSP00000322617,368,408
ENSP00000356579,2779,2845
ENSP00000384792,1127,1390
ENSP00000358716,692,752
ENSP00000420860,493,511
ENSP00000383931,473,511
ENSP00000264463,695,719
ENSP00000407442,1046,1104
ENSP00000490161,1569,1635
ENSP00000328326,569,593
ENSP00000483145,754,776
ENSP00000367880,966,993
ENSP00000374444,1181,1260
ENSP00000478197,503,578
ENSP00000331167,503,578
ENSP00000262198,974,1031
ENSP00000453557,835,864
ENSP00000478305,506,533
ENSP00000359596,837,859
ENSP00000236495,604,643
ENSP00000363779,1163,1213
ENSP00000290431,526,558
ENSP00000287295,514,558
ENSP00000432063,980,1011
ENSP00000263666,904,970
ENSP00000478115,590,616
ENSP00000363241,847,868
ENSP00000369075,509,545
ENSP00000340913,825,847
ENSP00000298875,649,711
ENSP00000219271,562,608
ENSP00000345985,668,717
ENSP00000340594,1063,1085
ENSP00000361423,889,1044
ENSP00000317170,451,477
ENSP00000366246,479,504
ENSP00000314004,708,746
ENSP00000371929,384,412
ENSP00000279873,1038,1078
ENSP00000311005,700,740
ENSP00000342144,1165,1186
ENSP00000339670,547,583
ENSP00000370543,616,651
ENSP00000378235,751,785
ENSP00000410041,795,823
ENSP00000323462,477,542
ENSP00000475489,914,1072
ENSP00000386993,476,501
ENSP00000411593,386,414
ENSP00000284694,528,633
ENSP00000362576,452,478
ENSP00000395357,388,411
ENSP00000347802,879,906
ENSP00000256079,886,938
ENSP00000427123,868,889
ENSP00000263468,932,1010
ENSP00000426548,287,387
ENSP00000322251,728,755
ENSP00000263092,478,508
ENSP00000381693,1634,1665
ENSP00000494166,499,555
ENSP00000396067,1410,1438
ENSP00000427550,2253,2293
ENSP00000287394,1211,1256
ENSP00000321617,612,656
ENSP00000480487,1249,1392
ENSP00000386616,424,476
ENSP00000427262,1674,1743
ENSP00000482242,950,978
ENSP00000264930,950,978
ENSP00000423153,322,352
ENSP00000359869,753,824
ENSP00000451261,229,287
ENSP00000351908,1182,1240
ENSP00000298050,503,545
ENSP00000350195,1134,1162
ENSP00000486004,1228,1252
ENSP00000324020,1228,1252
ENSP00000239367,382,451
ENSP00000449452,408,432
ENSP00000427562,1001,1066
ENSP00000355529,464,487
ENSP00000466828,427,494
ENSP00000252032,1038,1061
ENSP00000266086,568,594
ENSP00000258341,1396,1450
ENSP00000355533,4418,4476
ENSP00000477679,391,446
ENSP00000487737,391,446
ENSP00000289932,569,608
ENSP00000393139,466,517
ENSP00000340301,366,399
ENSP00000399970,380,408
ENSP00000379150,688,815
ENSP00000363944,573,661
ENSP00000364346,731,769
ENSP00000358998,1124,1166
ENSP00000380352,609,640
ENSP00000352798,1486,1578
ENSP00000384597,313,430
ENSP00000359285,496,564
ENSP00000478590,764,786
ENSP00000385045,415,463
ENSP00000325313,916,952
ENSP00000256362,564,631
ENSP00000470252,894,977
ENSP00000478552,809,851
ENSP00000309606,622,647
ENSP00000363027,401,425
ENSP00000479963,479,522
ENSP00000478796,479,522
ENSP00000380233,1313,1342
ENSP00000289746,634,731
ENSP00000396593,451,519
ENSP00000379359,637,659
ENSP00000426932,412,500
ENSP00000360381,377,403
ENSP00000452859,721,761
ENSP00000318423,567,679
ENSP00000308617,410,435
ENSP00000483103,479,521
ENSP00000483166,4318,4369
ENSP00000293190,1075,1105
ENSP00000261275,390,483
ENSP00000483918,390,483
ENSP00000357622,498,621
ENSP00000277540,375,405
ENSP00000427820,458,482
ENSP00000345629,1144,1176
ENSP00000351338,1886,1912
ENSP00000344299,338,360
ENSP00000310260,629,794
ENSP00000368459,414,443
ENSP00000477059,467,518
ENSP00000484981,2301,2338
ENSP00000289431,403,465
ENSP00000294168,496,556
ENSP00000496900,1617,1666
ENSP00000219301,329,353
ENSP00000266182,611,745
ENSP00000376059,416,441
ENSP00000428968,627,748
ENSP00000296589,450,473
ENSP00000478220,362,622
ENSP00000478954,362,622
ENSP00000448419,443,522
ENSP00000358820,499,530
ENSP00000238647,638,710
ENSP00000475384,886,916
ENSP00000384433,1086,1220
ENSP00000416558,530,551
ENSP00000456953,442,485
ENSP00000327943,565,599
ENSP00000368805,418,451
ENSP00000300255,368,393
ENSP00000322570,2015,2037
ENSP00000492713,2738,2830
ENSP00000316454,767,858
ENSP00000376308,417,441
ENSP00000276682,279,326
ENSP00000385816,522,554
ENSP00000297338,533,562
ENSP00000299443,480,520
ENSP00000479139,480,520
ENSP00000458280,480,528
ENSP00000357644,480,528
ENSP00000353129,346,421
ENSP00000385824,556,599
ENSP00000251900,526,623
ENSP00000256458,514,556
ENSP00000365962,553,612
ENSP00000446242,338,361
ENSP00000403663,383,409
ENSP00000326671,503,535
ENSP00000403982,433,455
ENSP00000345284,378,399
ENSP00000247271,362,391
ENSP00000370299,1363,1436
ENSP00000357922,271,303
ENSP00000313601,819,845
ENSP00000379756,362,454
ENSP00000479651,362,454
ENSP00000420180,664,810
ENSP00000480294,328,436
ENSP00000156084,420,507
ENSP00000313171,1603,1637
ENSP00000353847,272,355
ENSP00000306983,1233,1262
ENSP00000347498,386,418
ENSP00000366307,484,510
ENSP00000465694,525,571
ENSP00000496634,1634,1720
ENSP00000488117,748,813
ENSP00000488251,748,813
ENSP00000255152,596,617
ENSP00000163416,622,648
ENSP00000355777,440,468
ENSP00000481581,247,412
ENSP00000364742,571,635
ENSP00000494067,928,970
ENSP00000263433,660,692
ENSP00000386300,1446,1468
ENSP00000377655,879,929
ENSP00000427772,916,990
ENSP00000431821,755,782
ENSP00000381652,337,366
ENSP00000319726,378,410
ENSP00000432609,341,386
ENSP00000296861,504,578
ENSP00000496428,651,742
ENSP00000428070,293,367
ENSP00000477819,307,337
ENSP00000484872,307,337
ENSP00000478122,307,337
ENSP00000482507,307,337
ENSP00000481772,307,337
ENSP00000480225,307,337
ENSP00000482441,307,337
ENSP00000481109,1178,1240
ENSP00000252674,453,493
ENSP00000258742,228,373
ENSP00000351727,280,358
ENSP00000239587,420,522
ENSP00000307801,341,380
ENSP00000243644,449,469
ENSP00000429082,938,966
ENSP00000321184,1029,1070
ENSP00000400341,333,408
ENSP00000315106,353,378
ENSP00000371398,792,819
ENSP00000370555,303,441
ENSP00000296484,313,358
ENSP00000356311,384,583
ENSP00000268182,1413,1457
ENSP00000262144,831,856
ENSP00000369374,823,848
ENSP00000423933,420,442
ENSP00000360157,361,420
ENSP00000262426,207,333
ENSP00000359321,443,521
ENSP00000369695,441,499
ENSP00000265460,788,976
ENSP00000348455,513,614
ENSP00000429491,670,693
ENSP00000409171,1591,1614
ENSP00000464312,428,468
ENSP00000293756,335,360
ENSP00000262916,583,610
ENSP00000452454,278,330
ENSP00000322568,331,387
ENSP00000464388,575,609
ENSP00000464789,652,678
ENSP00000328079,295,314
ENSP00000497566,695,720
ENSP00000384570,883,905
ENSP00000429065,548,577
ENSP00000459799,531,584
ENSP00000491136,531,584
ENSP00000319192,342,363
ENSP00000439693,836,887
ENSP00000371180,443,468
ENSP00000352264,358,560
ENSP00000460885,862,918
ENSP00000480927,862,918
ENSP00000364289,660,692
ENSP00000261402,546,579
ENSP00000262126,1763,1806
ENSP00000366995,1344,1382
ENSP00000269209,738,767
ENSP00000365080,376,401
ENSP00000467556,1155,1315
ENSP00000385112,271,309
ENSP00000490899,292,350
ENSP00000377355,537,678
ENSP00000438205,352,377
ENSP00000487587,352,377
ENSP00000420552,243,272
ENSP00000369611,350,376
ENSP00000340839,612,731
ENSP00000348573,3377,3415
ENSP00000413707,487,513
ENSP00000220478,358,409
ENSP00000386787,1279,1407
ENSP00000456534,1061,1095
ENSP00000250454,225,249
ENSP00000339030,476,498
ENSP00000359353,409,442
ENSP00000400581,597,621
ENSP00000481110,469,537
ENSP00000340510,1503,1533
ENSP00000435838,493,522
ENSP00000384700,505,556
ENSP00000415430,604,645
ENSP00000239374,594,624
ENSP00000326272,215,301
ENSP00000378920,593,662
ENSP00000472290,200,266
ENSP00000347754,395,450
ENSP00000396271,335,354
ENSP00000363787,335,354
ENSP00000400572,335,354
ENSP00000396439,335,354
ENSP00000412190,335,354
